evidence_id,formula,query,title,journal,year,doi,url,abstract_snippet,evidence_type,relevance_note,data_status,publisher,issn,discovery_scope,topic,material_system_hint
LIT-MULTI-0144,拓展主题：溶胶凝胶与杂化涂层,silane sol gel coating marine corrosion,Corrosion protection of copper by silane sol–gel coatings,Journal of Sol-Gel Science and Technology,2015.0,10.1007/s10971-015-3665-9,https://doi.org/10.1007/s10971-015-3665-9,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Springer Science and Business Media LLC,0928-0707|1573-4846,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0145,拓展主题：二维材料增强涂层,graphene coating corrosion protection marine,In-coating graphene nano-platelets for environmentally-friendly corrosion protection of iron,Corrosion Science,2017.0,10.1016/j.corsci.2016.11.009,https://doi.org/10.1016/j.corsci.2016.11.009,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0146,拓展主题：二维材料增强涂层,graphene coating corrosion protection marine,Graphene modified phosphate-based metal/ceramic composite coating for corrosion protection in the high-temperature marine environment,Ceramics International,2022.0,10.1016/j.ceramint.2022.05.262,https://doi.org/10.1016/j.ceramint.2022.05.262,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0272-8842,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0147,拓展主题：二维材料增强涂层,graphene coating corrosion protection marine,A polyurethane/functionalized reduced graphene oxide coating based on a hybrid cross-linking strategy for marine corrosion protection,Progress in Organic Coatings,2025.0,10.1016/j.porgcoat.2025.109496,https://doi.org/10.1016/j.porgcoat.2025.109496,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0300-9440,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0148,拓展主题：二维材料增强涂层,graphene coating corrosion protection marine,Improving the corrosion protection properties of PVB coating by using salicylaldehyde@ZIF-8/graphene oxide two-dimensional nanocomposites,Corrosion Science,2019.0,10.1016/j.corsci.2018.10.016,https://doi.org/10.1016/j.corsci.2018.10.016,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0149,拓展主题：二维材料增强涂层,MXene coating corrosion protection,Electrodeposited Ti3C2Tx MXene composite coating toward superior surface protection on aluminum alloy in PEMFC environments,Corrosion Science,2024.0,10.1016/j.corsci.2024.112044,https://doi.org/10.1016/j.corsci.2024.112044,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0150,拓展主题：二维材料增强涂层,MXene coating corrosion protection,New steel coating system offers exceptional corrosion protection,Anti-Corrosion Methods and Materials,2002.0,10.1108/acmm.2002.12849dad.004,https://doi.org/10.1108/acmm.2002.12849dad.004,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0151,拓展主题：二维材料增强涂层,MXene coating corrosion protection,Enhancement of barrier and corrosion protection performance of vinyl ester resin coating via incorporation of MXene nanosheets,Results in Engineering,2023.0,10.1016/j.rineng.2023.101330,https://doi.org/10.1016/j.rineng.2023.101330,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,2590-1230,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0152,拓展主题：二维材料增强涂层,MXene coating corrosion protection,Hierarchically-ordered 2D-Mo-polydopamine nanopetals' decorated Ti3C2- MXene: A sustainable nanosheets for smart/durable epoxy coating environmental anti-corrosion performance,Process Safety and Environmental Protection,2025.0,10.1016/j.psep.2025.107576,https://doi.org/10.1016/j.psep.2025.107576,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0957-5820,材料体系拓展主题,拓展主题：二维材料增强涂层,纳米改性与二维材料增强涂层
LIT-MULTI-0153,拓展主题：耐蚀合金,corrosion resistant alloy marine environment steel structure,The Corrosion Behaviour of Zinc Alloy and Aluminium Alloy Coated Steel Panels in a Marine Environment,Corrosion Reviews,1994.0,10.1515/corrrev.1994.12.1-2.141,https://doi.org/10.1515/corrrev.1994.12.1-2.141,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Walter de Gruyter GmbH,2191-0316|0334-6005,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0154,拓展主题：耐蚀合金,corrosion resistant alloy marine environment steel structure,Corrosion mechanism of a new-type low-alloy corrosion resistant steel containing Sb used in acid environment,Anti-Corrosion Methods and Materials,2021.0,10.1108/acmm-09-2020-2378,https://doi.org/10.1108/acmm-09-2020-2378,"Purpose This study aims to develops a new-type low-alloy corrosion resistant steel containing Sb and investigate the corrosion mechanism of this new-type low-alloy steel. Design/methodology/approach Energy dispersive spectrometer, X-ray photoelectron spectroscopy, X-Ray diffraction and scanning electron microscopy were used to evaluate the corrosion resistance of the rust layers formed on these samples. Laser confoca",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599|0003-5599,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0155,拓展主题：耐蚀合金,corrosion resistant alloy marine environment steel structure,Corrosion behaviour of low alloy corrosion resistant steel in simulated concrete environment,Materials Research Innovations,2014.0,10.1179/1432891714z.000000000693,https://doi.org/10.1179/1432891714z.000000000693,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Informa UK Limited,1432-8917|1433-075X,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0156,拓展主题：耐蚀合金,corrosion resistant alloy marine environment steel structure,Effect of Ca-Mg microalloying on corrosion behavior and corrosion resistance of low alloy steel in the marine atmospheric environment,Corrosion Science,2024.0,10.1016/j.corsci.2024.112134,https://doi.org/10.1016/j.corsci.2024.112134,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0157,拓展主题：耐蚀合金,stainless steel seawater corrosion alloy coating,Green approach in anti-corrosion coating by using Andrographis paniculata leaves extract as additives of stainless steel 316L in seawater,International Journal of Corrosion and Scale Inhibition,2019.0,10.17675/2305-6894-2019-8-3-13,https://doi.org/10.17675/2305-6894-2019-8-3-13,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,IFHAN,2305-6894,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0158,拓展主题：耐蚀合金,stainless steel seawater corrosion alloy coating,Erratum: Crevice Corrosion Behavior of Stainless Steel in Seawater and Related Environments,Corrosion,1984.0,10.5006/1.3593935,https://doi.org/10.5006/1.3593935,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Association for Materials Protection and Performance (AMPP),0010-9312|1938-159X,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0159,拓展主题：耐蚀合金,stainless steel seawater corrosion alloy coating,Electrochemical corrosion characteristics of type 316L stainless steel in hot concentrated seawater,Corrosion Science,2014.0,10.1016/j.corsci.2013.12.004,https://doi.org/10.1016/j.corsci.2013.12.004,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0160,拓展主题：耐蚀合金,stainless steel seawater corrosion alloy coating,"A comparative study on the high temperature corrosion of TP347H stainless steel, C22 alloy and laser-cladding C22 coating in molten chloride salts",Corrosion Science,2014.0,10.1016/j.corsci.2014.03.012,https://doi.org/10.1016/j.corsci.2014.03.012,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0161,拓展主题：耐蚀合金,nickel based alloy marine corrosion wear,Development of Nickel Based Corrosion and Wear Resistant Alloy Manufactured by Reaction Sintering Hipping Process,British Corrosion Journal,1991.0,10.1179/000705991798269387,https://doi.org/10.1179/000705991798269387,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,SAGE Publications,0007-0599,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0162,拓展主题：耐蚀合金,nickel based alloy marine corrosion wear,Erosion-corrosion performance of nickel-aluminium bronze alloys in marine environments: recent developments,Wear,2026.0,10.1016/j.wear.2026.206611,https://doi.org/10.1016/j.wear.2026.206611,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0043-1648,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0163,拓展主题：耐蚀合金,nickel based alloy marine corrosion wear,Cavitation erosion/corrosion synergy and wear behaviors of nickel-based alloy coatings on 304 stainless steel prepared by cold metal transfer,Wear,2022.0,10.1016/j.wear.2022.204510,https://doi.org/10.1016/j.wear.2022.204510,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0043-1648,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0164,拓展主题：耐蚀合金,nickel based alloy marine corrosion wear,Nickel-base alloy with improved resistance to wear and corrosion,Metal Powder Report,1990.0,10.1016/s0026-0657(10)80193-6,https://doi.org/10.1016/s0026-0657(10)80193-6,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Auricle Global Society of Education and Research,0026-0657,材料体系拓展主题,拓展主题：耐蚀合金,结构材料与耐蚀合金
LIT-MULTI-0165,拓展主题：阴极保护与复合防护,coating cathodic protection offshore wind corrosion,New book: Corrosion Control for Offshore Structures: Cathodic Protection and High-Efficiency Coating by Ramesh Singh,Anti-Corrosion Methods and Materials,2014.0,10.1108/acmm.12861faa.019,https://doi.org/10.1108/acmm.12861faa.019,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：阴极保护与复合防护,复合防护与辅助保护
LIT-MULTI-0166,拓展主题：阴极保护与复合防护,coating cathodic protection offshore wind corrosion,CATHODIC PROTECTION OF OFFSHORE STRUCTURES – HISTORY AND CURRENT STATUS,Corrosion,2012.0,10.5006/0718,https://doi.org/10.5006/0718,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,NACE International,0010-9312,材料体系拓展主题,拓展主题：阴极保护与复合防护,复合防护与辅助保护
LIT-MULTI-0167,拓展主题：阴极保护与复合防护,coating cathodic protection offshore wind corrosion,Effects of Coating on Corrosion and Cathodic Protection,Materials Performance,2022.0,10.5006/mp2022_61_2-72,https://doi.org/10.5006/mp2022_61_2-72,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Association for Materials Protection and Performance (AMPP),0094-1492,材料体系拓展主题,拓展主题：阴极保护与复合防护,复合防护与辅助保护
LIT-MULTI-0168,拓展主题：阴极保护与复合防护,coating cathodic protection offshore wind corrosion,Effects of Coating on Corrosion and Cathodic Protection,Materials Performance,2019.0,10.5006/mp2019_58_8-80,https://doi.org/10.5006/mp2019_58_8-80,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Association for Materials Protection and Performance (AMPP),0094-1492,材料体系拓展主题,拓展主题：阴极保护与复合防护,复合防护与辅助保护
LIT-MULTI-0169,拓展主题：阴极保护与复合防护,combined corrosion protection coating cathodic protection,Effects of Coating on Corrosion and Cathodic Protection,Materials Performance,2008.0,10.5006/mp2008_47_6-120,https://doi.org/10.5006/mp2008_47_6-120,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Association for Materials Protection and Performance (AMPP),0094-1492,材料体系拓展主题,拓展主题：阴极保护与复合防护,复合防护与辅助保护
LIT-MULTI-0170,拓展主题：阴极保护与复合防护,combined corrosion protection coating cathodic protection,The protection of 500kV substation grounding grids with combined conductive coating and cathodic protection,Anti-Corrosion Methods and Materials,2015.0,10.1108/acmm-10-2013-1311,https://doi.org/10.1108/acmm-10-2013-1311,"Purpose – The purpose of the paper was to design an anti-corrosion system that combined conductive coatings with cathodic protection for a 500-kV substation ground grid, and provide a basis for the anti-corrosion construction of the installation. Design/methodology/approach – The study took the Shaoguan 500-kV substation grounding grid as the research object. The anti-corrosion performance of KV conductive coatings o",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：阴极保护与复合防护,复合防护与辅助保护
LIT-MULTI-0171,拓展主题：自修复防腐涂层,self healing anticorrosion coating marine,Developing a self‐healing anticorrosion coating for steel protection in marine tidal zone,Materials and Corrosion,2024.0,10.1002/maco.202314174,https://doi.org/10.1002/maco.202314174,"AbstractA self‐healing anticorrosion protective was developed for steel st‐37 exposed to the marine tidal zone, which is composed of a multi‐layer polymer coating. The coating includes zinc‐rich epoxy primer, self‐healing microencapsulated embedded epoxy, and a top coat consisting of polyurethane incorporated with silica nanoparticles. The size of microcapsules decreased with increasing agitation during encapsulation",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Wiley,0947-5117|1521-4176,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0172,拓展主题：自修复防腐涂层,self healing anticorrosion coating marine,NEI Corporation introduces self-healing anticorrosion coating for zinc-plated and galvanized steel,Anti-Corrosion Methods and Materials,2012.0,10.1108/acmm.2012.12859faa.013,https://doi.org/10.1108/acmm.2012.12859faa.013,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0173,拓展主题：自修复防腐涂层,self healing anticorrosion coating marine,Self-passivation/self-delivery/self-healing anticorrosion polymer coating for marine applications,Journal of Colloid and Interface Science,2025.0,10.1016/j.jcis.2024.08.217,https://doi.org/10.1016/j.jcis.2024.08.217,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0021-9797,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0174,拓展主题：自修复防腐涂层,self healing anticorrosion coating marine,Tribological and anticorrosion behavior of self-healing coating containing nanocapsules,Tribology International,2019.0,10.1016/j.triboint.2019.03.062,https://doi.org/10.1016/j.triboint.2019.03.062,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0301-679X,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0175,拓展主题：自修复防腐涂层,microcapsule self healing coating corrosion protection,A long-term stable and environmental friendly self-healing coating with polyaniline/sodium alginate microcapsule structure for corrosion protection of water-delivery pipelines,Chemical Engineering Journal,2019.0,10.1016/j.cej.2018.10.062,https://doi.org/10.1016/j.cej.2018.10.062,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,1385-8947,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0176,拓展主题：自修复防腐涂层,microcapsule self healing coating corrosion protection,Self-healing epoxy coating for corrosion protection,Focus on Powder Coatings,2021.0,10.1016/j.fopow.2021.07.021,https://doi.org/10.1016/j.fopow.2021.07.021,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,1364-5439,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0177,拓展主题：自修复防腐涂层,microcapsule self healing coating corrosion protection,Green self-healing coating for corrosion protection of zinc,Focus on Powder Coatings,2020.0,10.1016/j.fopow.2020.11.006,https://doi.org/10.1016/j.fopow.2020.11.006,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,1364-5439,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0178,拓展主题：自修复防腐涂层,microcapsule self healing coating corrosion protection,Chameleon skin-inspired smart coating with hierarchical self-warning/self-healing functions for sequential damage-to-corrosion protection,Corrosion Science,2026.0,10.1016/j.corsci.2025.113561,https://doi.org/10.1016/j.corsci.2025.113561,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0179,拓展主题：自修复防腐涂层,smart coating corrosion protection marine steel,New steel coating system offers exceptional corrosion protection,Anti-Corrosion Methods and Materials,2002.0,10.1108/acmm.2002.12849dad.004,https://doi.org/10.1108/acmm.2002.12849dad.004,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0180,拓展主题：自修复防腐涂层,smart coating corrosion protection marine steel,Smart epoxy coating containing inhibitor-loaded cellulose nanocrystals for corrosion protection of steel,Surface and Coatings Technology,2024.0,10.1016/j.surfcoat.2023.130241,https://doi.org/10.1016/j.surfcoat.2023.130241,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0257-8972,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0181,拓展主题：自修复防腐涂层,smart coating corrosion protection marine steel,Superhydrophobic nickel coating for anti-corrosion steel protection,International Journal of Corrosion and Scale Inhibition,2026.0,10.17675/2305-6894-2026-15-1-19,https://doi.org/10.17675/2305-6894-2026-15-1-19,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,IFHAN,2305-6894,材料体系拓展主题,拓展主题：自修复防腐涂层,修复与辅助防护材料
LIT-MULTI-0182,拓展主题：海洋钢结构防护,marine steel structure corrosion protection coating,Developing a self‐healing anticorrosion coating for steel protection in marine tidal zone,Materials and Corrosion,2024.0,10.1002/maco.202314174,https://doi.org/10.1002/maco.202314174,"AbstractA self‐healing anticorrosion protective was developed for steel st‐37 exposed to the marine tidal zone, which is composed of a multi‐layer polymer coating. The coating includes zinc‐rich epoxy primer, self‐healing microencapsulated embedded epoxy, and a top coat consisting of polyurethane incorporated with silica nanoparticles. The size of microcapsules decreased with increasing agitation during encapsulation",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Wiley,0947-5117|1521-4176,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0183,拓展主题：海洋钢结构防护,marine steel structure corrosion protection coating,New steel coating system offers exceptional corrosion protection,Anti-Corrosion Methods and Materials,2002.0,10.1108/acmm.2002.12849dad.004,https://doi.org/10.1108/acmm.2002.12849dad.004,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0184,拓展主题：海洋钢结构防护,marine steel structure corrosion protection coating,Superhydrophobic nickel coating for anti-corrosion steel protection,International Journal of Corrosion and Scale Inhibition,2026.0,10.17675/2305-6894-2026-15-1-19,https://doi.org/10.17675/2305-6894-2026-15-1-19,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,IFHAN,2305-6894,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0185,拓展主题：海洋钢结构防护,marine steel structure corrosion protection coating,Corrosion Protection Technology of Steel Structure in Marine Environment,Applied Mechanics and Materials,2015.0,10.4028/www.scientific.net/amm.744-746.29,https://doi.org/10.4028/www.scientific.net/amm.744-746.29,"Harbor projects have to face harsh marine environment, and the corrosion damage of steel structures is rather serious. It is an insurance for structural safety and an important measure of durable that strengthening of corrosion control, selecting the appropriate anti-corrosion technology, reasonable design, scientific construction and appropriate maintenance management, and it has an important economic and strategic ",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,"Trans Tech Publications, Ltd.",1662-7482,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0186,拓展主题：海洋钢结构防护,offshore wind steel corrosion protective coating,Assessment of Anti-Corrosion Performances of Coating Systems for Corrosion Prevention of Offshore Wind Power Steel Structures,Coatings,2020.0,10.3390/coatings10100970,https://doi.org/10.3390/coatings10100970,"The anti-corrosion performance of coating systems (cathode protection, organic coating, and duplex coating) applied to prevent the corrosion of offshore wind power plants was assessed. As an assessment method, the adhesion strength of each coating system was evaluated after exposing the coatings to the marine environment and an indoor salt spray test. It was confirmed that the adhesion strength varied depending on th",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,MDPI AG,2079-6412,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
